ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Amount Converted,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count,Send Count
7290,ALL,Lifetime,INITIAL_PURCHASE,Web,228.69,28793,0,0,0,1,144,72,224
18377,ALL,Lifetime,INITIAL_PURCHASE,Web,228.69,28801,0,1,0,1,55,12,133
24542,ALL,Lifetime,INITIAL_PURCHASE,Web,228.69,28793,0,0,0,0,NULL,NULL,NULL
28699,ALL,Lifetime,INITIAL_PURCHASE,Web,228.69,28804,0,0,0,0,NULL,NULL,NULL
31073,ALL,Lifetime,INITIAL_PURCHASE,Web,228.69,28804,0,0,0,0,NULL,NULL,NULL
4435,ALL,Lifetime,INITIAL_PURCHASE,Web,226.8,28799,1,1,0,1,63,17,140
9935,ALL,Lifetime,INITIAL_PURCHASE,Web,226.8,28792,0,1,0,1,12,5,122
22437,ALL,Lifetime,INITIAL_PURCHASE,Web,226.8,28803,0,0,0,1,9,7,112
23874,ALL,Lifetime,INITIAL_PURCHASE,Web,226.8,28795,0,0,0,0,NULL,NULL,NULL
28492,ALL,Lifetime,INITIAL_PURCHASE,Web,226.8,28792,0,0,0,1,46,2,163
30272,ALL,Lifetime,INITIAL_PURCHASE,Web,226.8,28804,0,1,0,1,1202,1137,1268
32638,ALL,Lifetime,INITIAL_PURCHASE,Web,224.97,28780,0,0,0,0,NULL,NULL,NULL
3014,ALL,Lifetime,INITIAL_PURCHASE,Web,224.91,28798,1,1,0,1,30,23,33
14786,ALL,Lifetime,INITIAL_PURCHASE,Web,224.91,28805,1,1,0,1,15,11,70
36869,ALL,Lifetime,INITIAL_PURCHASE,Web,224.91,28775,0,0,0,0,NULL,NULL,NULL
37536,ALL,Lifetime,INITIAL_PURCHASE,Web,223.02,28793,0,1,0,1,110,11,154
4456,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,1,1,1,1,5,4,18
10224,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,1,1,11,1,13
20248,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,1,1,1,4,0,34
20760,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,1,7,0,7
26455,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,0,0,1
27085,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,15,0,15
27091,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,0,0,1
27847,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,0,0,1
27899,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,1,0,0,1
28973,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,1,0,1
30643,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,2,0,2
31439,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,0,0,1
32575,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,4,0,4
36826,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,1,0,1
37121,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,1,0,1
39669,ALL,Lifetime,INITIAL_PURCHASE,Web,221.6494731,28780,0,0,0,0,0,0,1
4137,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,1,1,1,6,1,8
17740,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,0,0,2
21549,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,0,0,1
22701,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,1,0,1
23423,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,1,1,1,2,0,3
28350,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,0,0,1
31074,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,3,0,4
32144,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,1,1,1,45,14,58
34645,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,1,0,2
35997,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,2,0,2
36613,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,2,0,2
36910,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,2,0,2
38206,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,1,0,1
39732,ALL,Lifetime,INITIAL_PURCHASE,Web,221.2691957,28781,0,0,0,0,0,0,1
15991,ALL,Lifetime,INITIAL_PURCHASE,Web,221.13,28798,0,0,0,1,76,1,164
5768,ALL,Lifetime,INITIAL_PURCHASE,Web,219.7,28776,0,0,0,0,0,0,6
25671,ALL,Lifetime,INITIAL_PURCHASE,Web,219.7,28783,0,0,1,1,4,2,19
31632,ALL,Lifetime,INITIAL_PURCHASE,Web,219.7,28774,0,0,0,0,1,1,1
37528,ALL,Lifetime,INITIAL_PURCHASE,Web,219.7,28765,0,0,0,0,NULL,NULL,NULL
2113,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28795,0,1,1,1,10,8,14
10902,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,29200,0,1,1,1,0,0,4
16887,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28804,0,1,1,1,0,0,9
23652,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28783,0,0,0,0,0,0,6
25800,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28767,0,1,1,1,42,0,202
28229,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28788,0,1,1,1,3,3,18
29830,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28774,0,0,0,1,0,0,6
35385,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28769,0,0,0,0,7,0,8
38166,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28765,0,0,0,0,1,0,1
38767,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28775,0,0,0,0,2,0,7
39191,ALL,Lifetime,INITIAL_PURCHASE,Web,219.1,28769,0,0,0,0,0,0,5
126,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28799,0,1,1,1,1,0,10
482,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28775,0,1,1,1,7,3,55
5919,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28804,0,0,1,1,0,0,28
6329,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28788,0,1,0,1,12,4,143
6741,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28782,0,1,1,1,26,14,179
7504,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28796,0,1,1,1,0,0,6
10986,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28798,0,1,1,1,1,0,99
11354,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28783,0,1,1,1,24,3,170
13824,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28776,0,1,0,1,0,0,2
21901,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28771,0,0,1,1,51,5,192
24491,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28765,0,0,0,0,1,0,1
24867,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28767,0,0,1,1,20,1,191
28576,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28794,0,0,0,0,0,0,6
33316,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28785,0,0,0,0,3,0,8
39508,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,28767,0,0,0,0,0,0,3
7413,ALL,Lifetime,INITIAL_PURCHASE,Web,218.7,28799,0,0,1,1,2,0,17
12778,ALL,Lifetime,INITIAL_PURCHASE,Web,218.7,28781,0,1,1,1,0,0,7
27054,ALL,Lifetime,INITIAL_PURCHASE,Web,218.7,28795,0,0,0,0,0,0,6
7019,ALL,Lifetime,INITIAL_PURCHASE,Web,218.5,28777,0,0,1,1,16,0,79
18609,ALL,Lifetime,INITIAL_PURCHASE,Web,218.5,28778,0,1,1,1,23,9,166
25045,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,1,1,1,9,0,9
25135,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,0,0,1
26809,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,0,0,1
27629,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,1,0,1
28491,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,0,0,1
30870,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,0,0,1
31182,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,1,0,3
34220,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,0,0,1
36177,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,6,0,6
36693,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4232912,28779,0,0,0,0,0,0,1
2710,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28781,0,0,1,1,359,8,366
2866,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28783,0,1,1,1,30,15,167
12780,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28794,1,1,1,1,68,56,73
16549,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28770,1,1,1,1,0,0,7
32146,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28815,0,0,0,0,2,1,8
32419,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28775,0,1,1,1,0,0,6
38188,ALL,Lifetime,INITIAL_PURCHASE,Web,218.4,28790,0,0,0,0,0,0,6
18321,ALL,Lifetime,INITIAL_PURCHASE,Web,217.91,28776,0,1,1,1,60,7,199
29427,ALL,Lifetime,INITIAL_PURCHASE,Web,217.91,28796,0,0,0,0,4,0,5
30301,ALL,Lifetime,INITIAL_PURCHASE,Web,217.91,28768,0,1,0,1,1,0,79
37724,ALL,Lifetime,INITIAL_PURCHASE,Web,217.91,28786,0,0,0,0,2,0,6
1695,ALL,Lifetime,INITIAL_PURCHASE,Web,217.51,28780,0,0,0,0,5,0,6
17628,ALL,Lifetime,INITIAL_PURCHASE,Web,217.51,28787,1,1,1,1,30,5,158
22332,ALL,Lifetime,INITIAL_PURCHASE,Web,217.51,28781,0,1,1,1,1,0,8
36789,ALL,Lifetime,INITIAL_PURCHASE,Web,217.51,28788,0,0,0,0,5,1,8
4757,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28782,0,1,1,1,2,0,16
8088,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28791,0,0,1,1,26,10,38
9330,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28803,0,0,1,1,13,0,17
11864,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28785,0,0,1,1,6,4,146
14575,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28766,1,1,1,1,8,8,45
16155,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28768,0,1,1,1,33,15,41
16572,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28790,0,1,1,1,12,2,139
17499,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28776,0,0,0,0,11,1,11
19749,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28796,0,0,0,0,1,0,6
24015,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28802,0,0,0,0,2,2,8
24337,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28784,0,0,0,0,5,1,6
25475,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28773,0,1,1,1,6,0,9
26657,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28765,0,1,1,1,23,19,148
26752,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28777,0,0,1,1,7,6,141
27053,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28767,0,1,1,1,17,5,29
31327,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28774,0,0,0,0,0,0,6
33119,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28776,0,0,0,0,3,0,8
33864,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28791,0,1,1,1,1,0,6
33879,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28797,0,0,0,0,1,0,6
35750,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28793,0,0,0,0,0,0,6
35787,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28811,0,0,0,0,1,0,7
36254,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28767,0,0,0,0,0,0,3
38666,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,28789,0,0,0,0,0,0,6
1912,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28798,0,0,1,1,2,0,7
12581,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28803,0,1,1,1,25,0,25
14104,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28800,0,0,0,0,0,0,7
34723,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28830,0,1,1,1,29,14,83
35438,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28776,0,0,0,0,6,6,10
35588,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28780,0,0,0,0,1,0,6
38349,ALL,Lifetime,INITIAL_PURCHASE,Web,217.31,28799,0,0,0,0,7,2,8
37852,ALL,Lifetime,INITIAL_PURCHASE,Web,217.11,28768,0,0,0,0,0,0,3
1384,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28779,0,1,1,1,119,9,189
6076,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28794,0,0,0,0,0,0,6
9641,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28783,0,0,1,1,3,1,19
15305,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28772,0,1,1,1,8,1,16
19934,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28804,0,1,1,1,0,0,9
20338,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28782,0,1,1,1,0,0,1
27074,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28767,0,0,0,0,6,6,6
30704,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28796,0,0,0,0,0,0,2
31784,ALL,Lifetime,INITIAL_PURCHASE,Web,216.91,28772,1,0,0,1,5,1,9
34749,ALL,Lifetime,INITIAL_PURCHASE,Web,216.71,28795,0,0,0,0,2,0,7
3828,ALL,Lifetime,INITIAL_PURCHASE,Web,216.6849708,29266,0,1,1,1,4,3,43
611,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28777,1,1,1,1,18,14,41
2966,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28812,0,1,1,1,3,0,5
3269,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28773,0,1,1,1,50,4,169
3852,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28785,1,1,1,1,2,0,11
4556,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,1,1,1,4,0,7
4795,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28783,0,0,1,1,4,2,4
4874,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28774,0,1,0,1,8,7,12
5099,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28777,0,0,0,0,0,0,5
6039,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28776,0,1,1,1,5,0,168
6564,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28780,0,1,1,1,1,0,10
7206,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28781,0,0,1,1,8,4,29
7505,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28773,0,1,1,1,2,0,9
8778,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28769,1,1,1,1,3,0,9
9699,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28798,0,1,1,1,422,42,433
9712,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28799,0,0,1,1,0,0,7
9750,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28791,0,1,1,1,24,5,158
10911,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28771,0,1,1,1,85,10,103
11614,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28782,0,0,1,1,24,1,170
11966,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28778,1,1,1,1,3,0,9
12147,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28794,0,0,0,0,3,3,8
12194,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28765,0,1,1,1,25,6,189
13030,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28783,0,0,0,0,0,0,5
13970,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,1,1,1,2,0,5
14312,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,0,1,1,7,6,119
14388,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28787,0,1,1,1,15,0,156
15663,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28780,0,1,1,1,1,0,17
16140,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,0,0,0,0,0,3
16173,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28769,0,1,1,1,24,8,100
17653,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28778,0,1,1,1,64,20,130
17935,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28797,0,1,1,1,18,5,130
18109,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,0,0,0,0,0,5
18146,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28781,0,1,1,1,0,0,23
18261,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28767,0,1,1,1,28,17,40
18624,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28791,0,1,1,1,9,8,115
19031,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28787,0,1,1,1,43,0,164
19725,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28774,0,0,0,0,5,0,5
20780,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,1,0,1,22,3,60
21084,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28769,1,1,1,1,39,25,99
23395,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,0,0,0,0,0,6
24144,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28780,0,0,0,0,1,0,6
24628,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28769,0,0,0,0,7,2,9
25722,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28797,0,0,0,1,2,1,4
25746,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28767,0,0,0,0,0,0,3
25874,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28769,0,0,0,0,32,26,33
25967,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,29181,0,0,0,0,3,0,3
26127,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28765,0,0,0,1,3,2,4
27094,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28767,0,0,0,0,0,0,2
27580,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28766,0,0,0,0,0,0,1
27649,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28792,0,0,0,0,0,0,6
28082,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,1,1,1,77,7,129
28135,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28781,0,0,0,0,0,0,8
29624,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28786,0,1,1,1,13,4,65
30499,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,1,1,1,3,2,26
31086,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28798,0,0,0,0,5,0,7
31225,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,0,0,0,10,0,10
31266,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28781,0,0,0,0,8,0,11
31343,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28804,0,1,1,1,4,0,10
31515,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28795,0,0,0,0,0,0,6
31820,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,1,1,1,78,14,208
33211,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,0,0,0,0,0,6
33466,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28778,0,0,0,0,5,0,6
34048,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28792,0,0,0,0,5,0,10
34361,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28775,0,0,0,0,1,1,6
34412,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28773,0,0,0,0,0,0,6
34735,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28766,0,0,0,0,1,0,1
35061,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28768,0,0,0,0,2,0,6
35391,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28801,0,0,0,0,4,0,7
36224,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28790,0,1,1,1,63,45,192
36618,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28781,0,0,0,0,2,0,7
36624,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28774,0,1,1,1,13,5,153
37174,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28780,0,0,0,0,0,0,2
37246,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28771,0,0,0,0,0,0,6
37376,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28770,0,0,0,0,0,0,5
37690,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28771,0,0,0,0,0,0,10
38071,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28803,0,0,0,0,10,0,13
38400,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28785,0,0,0,0,0,0,6
38515,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28776,0,0,0,0,0,0,6
38989,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28796,0,0,0,0,0,0,6
39968,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,28767,0,0,0,0,12,6,60
4299,ALL,Lifetime,INITIAL_PURCHASE,Web,216.41,28788,0,1,1,1,19,13,159
9200,ALL,Lifetime,INITIAL_PURCHASE,Web,216.41,28786,1,1,1,1,21,3,74
21438,ALL,Lifetime,INITIAL_PURCHASE,Web,216.41,28801,0,0,0,0,2,0,8
27229,ALL,Lifetime,INITIAL_PURCHASE,Web,216.41,28792,0,1,1,1,15,8,144
32646,ALL,Lifetime,INITIAL_PURCHASE,Web,216.41,28766,0,0,0,0,0,0,2
33588,ALL,Lifetime,INITIAL_PURCHASE,Web,216.31,28791,0,0,0,0,0,0,2
4961,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28786,0,1,1,1,12,2,185
5718,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28805,1,1,1,1,0,0,7
6515,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28779,0,0,1,1,2,2,145
7226,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28865,0,0,1,1,0,0,2
7609,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28789,0,0,0,0,0,0,5
7763,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28788,0,0,1,1,23,18,56
10084,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28765,0,0,1,1,20,10,30
14069,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28796,1,1,1,1,3,0,9
14414,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28770,1,1,1,1,17,14,21
15379,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28766,0,0,1,1,140,130,217
15820,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28776,0,0,0,0,9,0,11
16040,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28775,0,0,1,1,32,30,189
18148,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28792,0,1,1,1,9,1,19
18664,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28773,0,1,1,1,20,20,40
21922,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28831,0,0,0,0,0,0,10
22082,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28794,0,0,0,0,1,0,6
22819,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28771,0,0,1,1,46,3,207
23903,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28774,0,0,0,0,3,0,7
24188,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28785,0,0,0,0,0,0,6
24239,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28781,0,0,0,0,0,0,16
24806,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28804,0,1,1,1,0,0,59
29055,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28788,0,1,1,1,66,2,178
29168,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28769,0,1,1,1,37,24,195
29588,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28789,0,0,0,0,0,0,6
29679,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28770,0,0,0,0,0,0,5
29911,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28797,0,0,0,0,0,0,6
30495,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28771,0,0,1,1,7,4,144
31747,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28768,0,0,0,1,4,0,7
32049,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28801,0,0,0,0,6,0,9
32194,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28796,0,0,0,0,NULL,NULL,NULL
32221,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28784,0,0,0,0,2,1,6
32643,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28778,0,0,0,0,0,0,6
32832,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28767,0,0,0,0,0,0,3
33363,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28792,0,0,0,0,1,0,6
34880,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28787,0,0,0,0,1,0,8
35503,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28769,0,0,0,0,9,9,13
36040,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28782,0,0,0,0,0,0,2
37613,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28776,0,0,0,0,8,8,12
37828,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28803,0,0,0,0,0,0,6
38181,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28795,0,0,0,0,3,0,6
38502,ALL,Lifetime,INITIAL_PURCHASE,Web,216.16,28765,0,0,0,0,5,2,12
