ID,Language,Subscription Type,Subscription Event Type,Purchase Store, Amount Converted ,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count
5911,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
5912,ITA,Limited,RENEWAL,App, $-   ,345,1,0,1,1,6,0
5913,ESC,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,6,0
5914,EBR,Limited,RENEWAL,Web, $19.37 ,578,0,1,0,1,327,315
5915,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,10,0
5916,ESC,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
5917,FRA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,NULL,NULL
5918,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,95,1,1,0,1,NULL,NULL
5919,ALL,Lifetime,INITIAL_PURCHASE,Web, $218.90 ,28804,0,0,1,1,0,0
5920,RUS,Limited,RENEWAL,App, $-   ,457,0,0,1,1,0,0
5921,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,0,0
5922,FRA,Limited,INITIAL_PURCHASE,Web, $65.94 ,366,1,1,1,1,4,0
5923,FAR,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,3,0
5924,POR,Limited,INITIAL_PURCHASE,Web, $17.55 ,97,0,0,0,0,NULL,NULL
5925,JPN,Limited,INITIAL_PURCHASE,Web, $38.58 ,91,0,1,1,1,0,0
5926,ARA,Limited,INITIAL_PURCHASE,Web, $68.83 ,220,1,1,0,1,6,6
5927,ARA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
5928,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
5929,ESP,Limited,RENEWAL,Web, $79.00 ,274,0,1,1,1,1,0
5930,LAT,Limited,INITIAL_PURCHASE,Web, $89.50 ,366,0,0,1,1,3,0
5931,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,1,1,1,4,0
5932,ESC,Limited,RENEWAL,App, $-   ,366,0,0,0,1,NULL,NULL
5933,DEU,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,4,0
5934,ESP,Limited,RENEWAL,App, $-   ,184,0,0,0,1,3,1
5935,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,1,1,1,12,10
5936,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
5937,EBR,Lifetime,INITIAL_PURCHASE,Web, $-   ,29223,0,1,0,1,NULL,NULL
5938,ENG,Limited,RENEWAL,App, $-   ,369,1,0,0,1,NULL,NULL
5939,ESP,Limited,INITIAL_PURCHASE,App, $-   ,295,0,0,1,1,0,0
5941,ESP,Limited,RENEWAL,App, $-   ,303,1,0,1,1,0,0
5942,ESP,Limited,RENEWAL,App, $-   ,281,1,0,1,1,0,0
5943,ENG,Limited,RENEWAL,App, $-   ,205,1,0,1,1,0,0
5944,ESC,Limited,INITIAL_PURCHASE,Web, $32.16 ,91,0,0,0,0,NULL,NULL
5945,CHI,Limited,RENEWAL,Web, $35.97 ,455,0,1,1,1,1,0
5946,ALL,Limited,INITIAL_PURCHASE,App, $-   ,369,1,0,1,1,5,5
5947,ESP,Limited,RENEWAL,App, $-   ,184,0,0,0,1,NULL,NULL
5948,FRA,Limited,INITIAL_PURCHASE,App, $-   ,323,0,0,1,1,1,0
5949,ITA,Limited,INITIAL_PURCHASE,Web, $65.94 ,366,0,1,1,1,23,6
5950,POL,Limited,INITIAL_PURCHASE,Web, $38.40 ,92,0,1,1,1,3,2
5951,POR,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,NULL,NULL
5952,ITA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,4,0
5953,ENG,Limited,RENEWAL,App, $-   ,61,0,0,0,1,NULL,NULL
5954,RUS,Limited,RENEWAL,App, $-   ,183,0,0,1,1,NULL,NULL
5955,HIN,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
5956,RUS,Limited,INITIAL_PURCHASE,App, $-   ,90,1,0,1,1,0,0
5957,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,13,0
5958,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,0,1,NULL,NULL
5960,FAR,Limited,INITIAL_PURCHASE,Web, $9.76 ,731,0,0,0,0,NULL,NULL
5961,TGL,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,0,1,NULL,NULL
5962,FRA,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,5,4
5963,EBR,Lifetime,INITIAL_PURCHASE,App, $-   ,29096,0,0,0,1,0,0
5964,ITA,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,3,0
5965,ALL,Lifetime,INITIAL_PURCHASE,Web, $210.94 ,28796,0,1,1,1,0,0
5966,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28773,0,0,1,1,3,2
5967,JPN,Limited,RENEWAL,App, $-   ,282,1,0,1,1,2,0
5969,ITA,Limited,RENEWAL,App, $-   ,330,0,0,1,1,0,0
5970,ESC,Limited,RENEWAL,App, $-   ,316,0,0,1,1,0,0
5971,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,1,1,1,0,0
5973,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28799,0,0,0,1,NULL,NULL
5974,ALL,Lifetime,INITIAL_PURCHASE,Web, $205.77 ,28772,0,1,1,1,9,0
5975,ESC,Limited,RENEWAL,Web, $14.28 ,275,0,1,0,1,NULL,NULL
5976,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.44 ,28778,0,1,1,1,49,7
5977,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28801,0,1,1,1,78,5
5978,CHI,Limited,INITIAL_PURCHASE,Web, $13.61 ,92,0,1,1,1,6,0
5979,GRK,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,0,1,3,3
5980,ITA,Limited,RENEWAL,App, $-   ,186,0,0,0,1,NULL,NULL
5981,ITA,Limited,INITIAL_PURCHASE,Web, $45.97 ,90,0,0,0,1,8,0
5982,ESP,Limited,INITIAL_PURCHASE,Web, $43.45 ,127,1,0,1,1,1,1
5983,ITA,Limited,RENEWAL,App, $-   ,94,1,0,1,1,0,0
5984,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
5985,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28774,0,0,1,1,0,0
5986,FAR,Limited,RENEWAL,Web, $79.00 ,277,1,1,1,1,10,0
5987,ESP,Limited,RENEWAL,App, $-   ,274,0,0,1,1,2,0
5988,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,1,1,0,0
5989,ESP,Limited,RENEWAL,App, $-   ,182,0,0,1,1,1,0
5990,ESP,Limited,RENEWAL,App, $-   ,338,1,0,1,1,1,0
5991,CHI,Limited,INITIAL_PURCHASE,Web, $38.40 ,91,0,0,0,0,0,0
5992,SVE,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,1,1,0,0
5993,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
5994,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28793,0,1,0,1,71,9
5995,CHI,Limited,RENEWAL,App, $-   ,302,1,0,1,1,40,39
5996,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,1,1,1,1,0
5997,JPN,Limited,INITIAL_PURCHASE,Web, $35.97 ,100,1,1,1,1,0,0
5998,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28791,0,0,1,1,NULL,NULL
5999,VIE,Limited,INITIAL_PURCHASE,App, $-   ,330,0,0,1,1,3,0
6000,DEU,Limited,INITIAL_PURCHASE,App, $-   ,316,0,0,1,1,0,0
6001,RUS,Lifetime,INITIAL_PURCHASE,App, $-   ,28946,0,0,1,1,0,0
4030,DEU,Limited,INITIAL_PURCHASE,Web, $35.97 ,97,1,0,1,1,16,12
6002,ITA,Limited,INITIAL_PURCHASE,Web, $17.87 ,183,0,1,0,1,NULL,NULL
6003,GRK,Limited,RENEWAL,Web, $79.00 ,183,0,1,1,1,0,0
6004,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28804,0,1,0,1,NULL,NULL
6005,POL,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,3,0
6006,DEU,Limited,RENEWAL,App, $-   ,365,0,1,1,1,1,0
6007,EBR,Limited,INITIAL_PURCHASE,Web, $23.43 ,365,0,0,0,1,0,0
6008,ESP,Limited,RENEWAL,App, $-   ,295,1,0,1,1,3,0
6009,ESP,Limited,RENEWAL,App, $-   ,254,0,0,1,1,0,0
6010,FRA,Limited,RENEWAL,App, $-   ,184,0,0,0,1,NULL,NULL
6011,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
6012,FRA,Limited,RENEWAL,App, $-   ,303,0,0,1,1,0,0
6013,RUS,Limited,RENEWAL,App, $-   ,183,0,0,0,1,NULL,NULL
6014,ESP,Limited,RENEWAL,App, $-   ,345,1,0,1,1,0,0
6015,EBR,Limited,RENEWAL,Web, $35.97 ,457,0,1,1,1,8,0
6016,ESP,Limited,INITIAL_PURCHASE,Web, $19.99 ,31,0,1,0,1,41,30
6017,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28781,0,0,0,1,NULL,NULL
6018,ESP,Limited,RENEWAL,App, $-   ,34,1,0,0,1,NULL,NULL
6019,FRA,Limited,INITIAL_PURCHASE,Web, $9.80 ,731,0,1,0,1,NULL,NULL
6020,ESP,Limited,RENEWAL,Web, $79.00 ,297,1,1,1,1,3,2
6021,ENG,Limited,INITIAL_PURCHASE,Web, $65.92 ,189,1,1,0,1,4,4
6022,ENG,Limited,INITIAL_PURCHASE,App, $-   ,333,0,1,0,1,NULL,NULL
6023,GRK,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,1,1,NULL,NULL
6024,ESP,Limited,INITIAL_PURCHASE,Web, $148.84 ,730,0,1,0,1,NULL,NULL
6025,JPN,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,2,0
6026,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,1,0,1,NULL,NULL
6027,JPN,Limited,RENEWAL,App, $-   ,243,0,0,0,1,NULL,NULL
6028,KOR,Limited,RENEWAL,Web, $35.97 ,371,1,1,1,1,0,0
6029,FRA,Limited,RENEWAL,Web, $35.97 ,185,1,1,0,1,2,0
6030,EBR,Limited,INITIAL_PURCHASE,Web, $98.84 ,366,0,1,0,1,1,0
6031,FRA,Limited,INITIAL_PURCHASE,Web, $39.16 ,576,0,1,1,1,29,2
6032,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,182,0,0,1,1,2,0
6033,ESC,Limited,RENEWAL,Web, $27.23 ,184,0,0,0,0,NULL,NULL
6034,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28800,0,0,1,1,7,0
6035,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,105,1,1,1,1,14,0
6036,FRA,Limited,INITIAL_PURCHASE,Web, $42.27 ,90,0,0,0,1,NULL,NULL
6037,GRK,Limited,INITIAL_PURCHASE,App, $-   ,273,0,1,0,1,NULL,NULL
6038,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,184,0,1,1,1,2,2
6039,ALL,Lifetime,INITIAL_PURCHASE,Web, $216.66 ,28776,0,1,1,1,5,0
6040,ESC,Limited,RENEWAL,App, $26.42 ,458,0,0,0,1,NULL,NULL
6041,GRK,Limited,INITIAL_PURCHASE,App, $-   ,107,0,1,1,1,24,20
6042,RUS,Limited,INITIAL_PURCHASE,App, $-   ,302,1,0,1,1,0,0
6043,ESP,Limited,RENEWAL,Web, $119.00 ,639,0,0,1,1,1,0
6044,ESP,Lifetime,INITIAL_PURCHASE,Web, $201.47 ,28888,0,0,1,1,3,3
6046,EBR,Limited,INITIAL_PURCHASE,Web, $23.53 ,365,0,1,1,1,0,0
6047,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28831,1,0,1,1,45,7
6048,RUS,Limited,RENEWAL,App, $-   ,89,1,0,1,1,0,0
6049,GLE,Limited,RENEWAL,App, $-   ,275,0,0,0,1,NULL,NULL
6050,ENG,Limited,RENEWAL,Web, $35.97 ,183,1,1,1,1,38,28
6051,CHI,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,0,1,NULL,NULL
6052,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,385,0,0,1,1,0,0
6053,ARA,Lifetime,INITIAL_PURCHASE,App, $-   ,29185,0,0,1,1,10,0
6054,ITA,Limited,RENEWAL,App, $-   ,182,0,1,1,1,5,0
6055,CHI,Limited,INITIAL_PURCHASE,App, $-   ,296,0,0,1,1,2,1
6056,JPN,Limited,RENEWAL,Web, $79.00 ,277,1,1,1,1,0,0
6057,ESP,Limited,RENEWAL,Web, $35.97 ,182,0,0,1,1,1,1
6058,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,1,0,1,NULL,NULL
6059,ESP,Limited,RENEWAL,App, $-   ,183,0,0,0,1,4,0
6060,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28775,0,0,1,1,3,0
6061,ENG,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
6062,EBR,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
6063,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
6064,ENG,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
6065,EBR,Limited,RENEWAL,Web, $12.36 ,518,0,1,0,1,0,0
6066,FRA,Limited,RENEWAL,App, $-   ,183,0,0,1,1,0,0
6067,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
6068,EBR,Limited,INITIAL_PURCHASE,Web, $10.05 ,731,0,0,1,1,7,0
6069,TGL,Lifetime,INITIAL_PURCHASE,Web, $221.54 ,28840,0,0,0,1,0,0
6070,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28787,0,1,1,1,0,0
6071,ESC,Lifetime,INITIAL_PURCHASE,Web, $-   ,29227,0,0,1,1,NULL,NULL
6073,ESP,Lifetime,INITIAL_PURCHASE,App, $-   ,28776,0,0,1,1,0,0
6074,GRK,Lifetime,INITIAL_PURCHASE,Web, $-   ,29139,0,0,0,1,NULL,NULL
6075,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
6076,ALL,Lifetime,INITIAL_PURCHASE,Web, $216.91 ,28794,0,0,0,0,0,0
6077,GRK,Limited,INITIAL_PURCHASE,Web, $49.00 ,184,0,1,1,1,2,2
6078,ALL,Limited,RENEWAL,App, $-   ,368,1,0,1,1,NULL,NULL
6079,ESP,Limited,INITIAL_PURCHASE,Web, $145.20 ,731,0,1,0,1,NULL,NULL
6080,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28793,0,0,1,1,0,0
6081,ESP,Limited,RENEWAL,App, $-   ,377,1,0,1,1,0,0
6082,TUR,Limited,RENEWAL,App, $-   ,275,1,0,1,1,4,4
6083,POR,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
6084,POL,Limited,INITIAL_PURCHASE,Web, $58.43 ,182,0,0,0,1,21,20
6085,ESC,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
6086,ESC,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
6087,FRA,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,1,1,7,0
6088,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
6089,RUS,Limited,INITIAL_PURCHASE,Web, $35.26 ,92,0,1,0,1,NULL,NULL
6090,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,5,0
6091,ITA,Limited,RENEWAL,Web, $79.00 ,571,1,1,1,1,2,0
6092,ESP,Limited,INITIAL_PURCHASE,Web, $37.77 ,98,1,1,1,1,8,7
6093,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,2,0
6094,ENG,Limited,RENEWAL,App, $-   ,34,1,0,1,1,NULL,NULL
6095,ENG,Limited,INITIAL_PURCHASE,Web, $76.44 ,455,1,1,0,1,31,12
6096,ESP,Limited,INITIAL_PURCHASE,Web, $124.50 ,731,0,0,1,1,25,10
6097,DEU,Limited,INITIAL_PURCHASE,App, $-   ,343,1,0,1,1,2,0
6098,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,10,1
6099,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,2,0
6100,ENG,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
6101,ITA,Lifetime,INITIAL_PURCHASE,Web, $-   ,29222,0,0,1,1,4,0
6102,CHI,Limited,INITIAL_PURCHASE,Web, $10.62 ,731,0,0,1,1,2,0
6103,CHI,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,NULL,NULL
6104,ITA,Limited,RENEWAL,Web, $79.00 ,184,0,1,1,1,0,0
6105,ESP,Limited,RENEWAL,Web, $169.00 ,731,0,1,1,1,0,0
6106,RUS,Limited,INITIAL_PURCHASE,App, $-   ,330,0,1,1,1,1,0
6107,GRK,Limited,INITIAL_PURCHASE,Web, $14.08 ,365,0,1,1,1,3,3
6108,ESP,Limited,INITIAL_PURCHASE,Web, $79.00 ,91,0,1,1,1,0,0
6110,ESP,Limited,INITIAL_PURCHASE,Web, $102.21 ,366,0,0,0,0,NULL,NULL
6111,ARA,Limited,INITIAL_PURCHASE,App, $-   ,91,1,0,1,1,0,0
6112,ALL,Limited,INITIAL_PURCHASE,Web, $95.88 ,365,0,1,1,1,1,0
6113,TGL,Limited,INITIAL_PURCHASE,Web, $35.97 ,138,1,1,1,1,0,0
6114,HIN,Lifetime,INITIAL_PURCHASE,App, $-   ,28772,0,0,1,1,0,0
6115,FRA,Limited,RENEWAL,Web, $35.97 ,274,0,0,1,1,0,0
6116,DEU,Lifetime,INITIAL_PURCHASE,Web, $-   ,29220,0,1,1,1,4,0
6117,DEU,Limited,RENEWAL,Web, $90.04 ,186,0,1,1,1,3,0
6118,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,93,1,0,1,1,5,0
6120,DEU,Limited,INITIAL_PURCHASE,App, $-   ,344,0,1,1,1,0,0
6121,POR,Limited,RENEWAL,App, $-   ,182,0,0,1,1,NULL,NULL
6122,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28788,0,0,1,1,0,0
6123,ESP,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,1,1,0,0
6124,GRK,Lifetime,INITIAL_PURCHASE,App, $-   ,29016,0,0,1,1,0,0
6125,ITA,Limited,INITIAL_PURCHASE,Web, $65.94 ,182,0,1,1,1,151,111
6126,TGL,Lifetime,INITIAL_PURCHASE,Web, $179.00 ,28885,0,0,1,1,4,4
6127,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28804,0,0,1,1,14,2
6128,ITA,Limited,INITIAL_PURCHASE,Web, $9.88 ,731,0,0,0,1,1,0
6129,POR,Limited,INITIAL_PURCHASE,Web, $65.94 ,184,0,0,0,0,12,1
6130,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,1,NULL,NULL
6131,ESP,Limited,INITIAL_PURCHASE,Web, $69.24 ,182,0,1,1,1,1,0
6132,FRA,Limited,INITIAL_PURCHASE,Web, $10.44 ,731,0,1,0,1,NULL,NULL
6133,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,0,0,NULL,NULL
6134,JPN,Limited,INITIAL_PURCHASE,Web, $36.33 ,92,0,1,1,1,5,0
6135,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28790,0,0,1,1,68,17
6136,ENG,Limited,INITIAL_PURCHASE,Web, $65.94 ,183,0,1,1,1,4,2
6137,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
6138,FAR,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
6139,POR,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,1,2,1
6140,RUS,Limited,INITIAL_PURCHASE,Web, $143.76 ,731,0,1,1,1,28,12
6141,FRA,Limited,RENEWAL,Web, $28.29 ,122,0,0,0,1,NULL,NULL
6142,ESC,Limited,RENEWAL,App, $-   ,115,1,0,1,1,2,0
6143,ENG,Limited,RENEWAL,App, $-   ,369,1,0,0,1,NULL,NULL
6144,ENG,Lifetime,INITIAL_PURCHASE,App, $-   ,28853,0,0,1,1,0,0
6145,CHI,Limited,RENEWAL,App, $-   ,288,1,0,1,1,0,0
6146,ESP,Limited,RENEWAL,Web, $35.97 ,183,0,1,1,1,2,0
6147,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
6148,JPN,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
6149,ENG,Limited,RENEWAL,App, $-   ,331,1,0,1,1,0,0
6150,FRA,Limited,INITIAL_PURCHASE,Web, $65.94 ,402,1,1,0,1,148,68
6151,ITA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,10,0
6152,ITA,Limited,RENEWAL,Web, $119.00 ,374,0,1,0,1,6,3
6153,RUS,Limited,RENEWAL,App, $-   ,183,0,0,1,1,1,0
6154,KOR,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,1,1,13,0
6155,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,547,0,1,0,1,NULL,NULL
6156,VIE,Lifetime,INITIAL_PURCHASE,Web, $201.47 ,28887,0,1,1,1,1,0
6157,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28770,0,0,1,1,0,0
6158,ESP,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
6159,ENG,Limited,INITIAL_PURCHASE,Web, $34.68 ,182,0,1,1,1,0,0
6161,RUS,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,1,1,2,0
6162,ENG,Limited,INITIAL_PURCHASE,App, $-   ,309,0,0,1,1,0,0
6163,FRA,Limited,RENEWAL,Web, $35.97 ,457,0,1,0,1,7,0
6164,ALL,Lifetime,INITIAL_PURCHASE,Web, $240.79 ,28802,1,1,0,1,0,0
6165,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,1,1,0,1,26,14
6166,ESC,Limited,INITIAL_PURCHASE,Web, $88.94 ,366,0,0,0,1,45,3
6167,ESP,Limited,INITIAL_PURCHASE,Web, $87.85 ,183,0,0,0,1,NULL,NULL
6168,EBR,Limited,INITIAL_PURCHASE,Web, $42.97 ,182,1,1,1,1,9,0
6169,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,3,0
6170,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
6171,ALL,Lifetime,INITIAL_PURCHASE,Web, $202.70 ,28786,0,1,1,1,64,6
6172,EBR,Limited,RENEWAL,App, $-   ,184,0,0,0,1,NULL,NULL
6173,JPN,Limited,RENEWAL,App, $-   ,274,0,0,1,1,NULL,NULL
6174,ITA,Limited,INITIAL_PURCHASE,App, $-   ,365,0,1,1,1,2,0
6175,DEU,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
6176,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,1,0
6177,ESP,Limited,INITIAL_PURCHASE,Web, $39.10 ,92,0,0,0,0,0,0
6178,ESP,Limited,RENEWAL,Web, $35.97 ,274,0,0,1,1,2,0
6179,TGL,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,1,1,0,0
6180,ALL,Lifetime,INITIAL_PURCHASE,Web, $212.13 ,28800,1,1,1,1,2,0
6181,NED,Lifetime,INITIAL_PURCHASE,App, $-   ,28777,0,0,1,1,5,0
6182,POR,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,1,0,1,NULL,NULL
6183,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
6184,EBR,Limited,INITIAL_PURCHASE,Web, $27.19 ,94,1,1,0,1,29,27
6185,DEU,Limited,INITIAL_PURCHASE,App, $-   ,309,0,0,1,1,12,0
6186,DEU,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,5,0
6187,ESP,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,1,1,0,0
6188,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,821,0,0,0,1,100,0
6189,FRA,Limited,INITIAL_PURCHASE,Web, $39.12 ,91,0,1,1,1,2,2
6190,ESP,Limited,INITIAL_PURCHASE,Web, $39.00 ,91,0,0,0,0,5,0
6191,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,1,1,1,1,0,0
6192,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.40 ,28794,0,1,1,1,15,11
6193,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,5,0
6194,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,1,0
6195,CHI,Limited,INITIAL_PURCHASE,Web, $9.77 ,731,0,1,0,1,NULL,NULL
6196,ENG,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,0,NULL,NULL
6197,ITA,Limited,INITIAL_PURCHASE,Web, $95.88 ,366,0,1,1,1,NULL,NULL
6198,KOR,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
6199,TUR,Limited,INITIAL_PURCHASE,Web, $48.00 ,92,0,1,1,1,0,0
6200,ARA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
6201,ESP,Limited,INITIAL_PURCHASE,App, $79.00 ,184,0,0,1,1,2,2
6202,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,1,0
6203,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28781,0,0,1,1,112,54
6204,ESC,Lifetime,INITIAL_PURCHASE,App, $-   ,28912,0,0,0,1,8,8
6206,FRA,Limited,INITIAL_PURCHASE,App, $-   ,183,0,0,0,1,NULL,NULL
6207,ESP,Limited,RENEWAL,App, $-   ,55,1,0,1,1,0,0
6208,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,0,1,NULL,NULL
6209,ALL,Lifetime,INITIAL_PURCHASE,Web, $210.94 ,28787,0,1,1,1,125,15
6210,DEU,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
6211,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
6212,ENG,Limited,INITIAL_PURCHASE,Web, $119.88 ,369,1,1,1,1,1,0
6213,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28863,0,0,1,1,0,0
6214,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28778,1,1,1,1,6,0
6215,GRK,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
6217,ESP,Limited,INITIAL_PURCHASE,Web, $89.00 ,731,0,0,1,1,NULL,NULL
6218,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
6220,ALL,Limited,INITIAL_PURCHASE,Web, $95.88 ,366,0,1,1,1,1,0
6221,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
